order,duration,onset,object_id,face_locations
,0.5,82.0,0,"(204, 760, 590, 375)"
,0.5,82.5,0,"(247, 974, 632, 589)"
,0.5,83.5,0,"(290, 974, 675, 589)"
,0.5,84.0,0,"(134, 812, 455, 491)"
,0.5,85.0,0,"(76, 803, 461, 418)"
,0.5,85.5,0,"(119, 760, 504, 375)"
,0.5,86.0,0,"(170, 919, 491, 598)"
,0.5,87.0,0,"(0, 546, 376, 161)"
,0.5,88.0,0,"(40, 656, 502, 194)"
,0.5,88.5,0,"(143, 605, 605, 142)"
,0.5,89.0,0,"(0, 546, 376, 161)"
,0.5,97.5,0,"(168, 597, 297, 468)"
,0.5,98.0,0,"(167, 631, 322, 476)"
,0.5,111.0,0,"(175, 472, 218, 429)"
,0.5,123.0,0,"(211, 330, 319, 223)"
,0.5,123.5,0,"(80, 342, 187, 235)"
,0.5,124.0,0,"(175, 438, 283, 330)"
,0.5,124.5,0,"(128, 485, 235, 378)"
,0.5,125.0,0,"(80, 462, 187, 354)"
,0.5,125.5,0,"(196, 497, 325, 368)"
,0.5,126.0,0,"(282, 540, 411, 411)"
,0.5,126.5,0,"(201, 795, 468, 527)"
,0.5,127.0,0,"(260, 825, 528, 557)"
,0.5,127.5,0,"(260, 795, 528, 527)"
,0.5,128.0,0,"(290, 854, 558, 587)"
,0.5,128.5,0,"(201, 914, 468, 646)"
,0.5,129.0,0,"(171, 943, 439, 676)"
,0.5,129.5,0,"(260, 973, 528, 706)"
,0.5,130.0,0,"(125, 468, 254, 339)"
,0.5,130.0,1,"(217, 984, 440, 761)"
,0.5,130.5,0,"(168, 583, 297, 454)"
,0.5,131.0,0,"(168, 597, 297, 468)"
,0.5,131.0,1,"(217, 1024, 440, 811)"
,0.5,131.5,0,"(10, 540, 139, 411)"
,0.5,148.5,0,"(0, 846, 376, 461)"
,0.5,149.0,0,"(204, 846, 590, 461)"
,0.5,149.5,0,"(0, 760, 376, 375)"
,0.5,150.0,0,"(162, 632, 547, 247)"
,0.5,150.5,0,"(119, 504, 504, 118)"
,0.5,151.0,0,"(119, 461, 504, 76)"
,0.5,151.5,0,"(40, 707, 502, 245)"
,0.5,152.0,0,"(92, 759, 554, 297)"
,0.5,152.5,0,"(291, 513, 514, 291)"
,0.5,153.0,0,"(142, 527, 409, 260)"
,0.5,153.5,0,"(112, 646, 379, 379)"
,0.5,154.0,0,"(142, 706, 409, 438)"
,0.5,154.5,0,"(201, 676, 468, 409)"
,0.5,155.0,0,"(260, 706, 528, 438)"
,0.5,176.0,0,"(76, 803, 461, 418)"
,0.5,176.5,0,"(76, 803, 461, 418)"
,0.5,177.0,0,"(76, 803, 461, 418)"
,0.5,177.5,0,"(76, 803, 461, 418)"
,0.5,178.0,0,"(49, 788, 603, 233)"
,0.5,178.5,0,"(49, 788, 603, 233)"
,0.5,196.5,0,"(49, 849, 603, 295)"
,0.5,197.0,0,"(143, 759, 605, 297)"
,0.5,201.0,0,"(92, 707, 554, 245)"
,0.5,201.5,0,"(49, 788, 603, 233)"
,0.5,202.0,0,"(49, 788, 603, 233)"
,0.5,202.5,0,"(49, 788, 603, 233)"
,0.5,203.0,0,"(49, 788, 603, 233)"
,0.5,224.0,0,"(106, 544, 196, 454)"
,0.5,229.5,0,"(106, 534, 196, 444)"
,0.5,230.0,0,"(106, 563, 196, 474)"
,0.5,231.0,0,"(113, 569, 188, 494)"
,0.5,231.5,0,"(116, 573, 206, 484)"
,0.5,303.0,0,"(0, 726, 542, 171)"
,0.5,303.5,0,"(0, 726, 542, 171)"
,0.5,304.0,0,"(0, 726, 542, 171)"
,0.5,304.5,0,"(0, 726, 542, 171)"
,0.5,314.5,0,"(305, 573, 395, 484)"
,0.5,315.0,0,"(305, 573, 395, 484)"
,0.5,315.5,0,"(305, 573, 395, 484)"
,0.5,316.0,0,"(305, 563, 395, 474)"
,0.5,316.5,0,"(305, 554, 395, 464)"
,0.5,317.0,0,"(305, 563, 395, 474)"
,0.5,317.5,0,"(315, 563, 405, 474)"
,0.5,318.0,0,"(315, 563, 405, 474)"
,0.5,321.0,0,"(118, 964, 304, 778)"
,0.5,321.0,1,"(15, 324, 201, 139)"
,0.5,321.0,2,"(24, 139, 153, 10)"
,0.5,321.5,0,"(93, 1024, 316, 811)"
,0.5,321.5,1,"(110, 841, 239, 712)"
,0.5,322.0,0,"(81, 356, 236, 201)"
,0.5,322.0,1,"(180, 1024, 366, 840)"
,0.5,322.5,0,"(118, 1024, 304, 861)"
,0.5,322.5,1,"(167, 373, 322, 218)"
,0.5,327.5,0,"(366, 475, 418, 423)"
,0.5,328.0,0,"(366, 475, 418, 423)"
,0.5,328.5,0,"(366, 475, 418, 423)"
,0.5,329.0,0,"(366, 475, 418, 423)"
,0.5,329.5,0,"(318, 509, 354, 473)"
,0.5,329.5,1,"(322, 385, 358, 349)"
,0.5,330.0,0,"(322, 385, 358, 349)"
,0.5,330.0,1,"(322, 641, 358, 605)"
,0.5,330.0,2,"(322, 441, 358, 405)"
,0.5,330.0,3,"(318, 509, 354, 473)"
,0.5,330.5,0,"(322, 385, 358, 349)"
,0.5,330.5,1,"(322, 641, 358, 605)"
,0.5,330.5,2,"(318, 509, 354, 473)"
,0.5,331.0,0,"(322, 385, 358, 349)"
,0.5,331.0,1,"(318, 509, 354, 473)"
,0.5,331.0,2,"(322, 641, 358, 605)"
,0.5,331.5,0,"(136, 573, 226, 484)"
,0.5,331.5,1,"(146, 245, 236, 155)"
,0.5,332.0,0,"(136, 573, 226, 484)"
,0.5,332.0,1,"(146, 245, 236, 155)"
,0.5,332.5,0,"(136, 573, 226, 484)"
,0.5,332.5,1,"(128, 247, 235, 139)"
,0.5,333.0,0,"(136, 573, 226, 484)"
,0.5,333.0,1,"(146, 245, 236, 155)"
,0.5,333.5,0,"(281, 280, 343, 218)"
,0.5,333.5,1,"(331, 751, 383, 700)"
,0.5,334.0,0,"(281, 280, 343, 218)"
,0.5,334.0,1,"(322, 750, 384, 688)"
,0.5,334.5,0,"(281, 280, 343, 218)"
,0.5,334.5,1,"(322, 750, 384, 688)"
,0.5,335.0,0,"(281, 280, 343, 218)"
,0.5,335.0,1,"(331, 746, 383, 694)"
,0.5,345.0,0,"(66, 425, 129, 363)"
,0.5,345.0,1,"(182, 515, 234, 463)"
,0.5,345.0,2,"(185, 976, 228, 933)"
,0.5,345.5,0,"(66, 425, 129, 363)"
,0.5,345.5,1,"(182, 515, 234, 463)"
,0.5,346.0,0,"(59, 432, 122, 370)"
,0.5,346.0,1,"(182, 515, 234, 463)"
,0.5,346.5,0,"(153, 688, 205, 636)"
,0.5,347.0,0,"(153, 688, 205, 636)"
,0.5,347.5,0,"(153, 694, 205, 642)"
,0.5,348.0,0,"(153, 694, 205, 642)"
,0.5,358.0,0,"(365, 374, 454, 285)"
,0.5,358.5,0,"(365, 374, 454, 285)"
,0.5,359.0,0,"(343, 378, 450, 270)"
,0.5,359.5,0,"(365, 374, 454, 285)"
,0.5,360.0,0,"(355, 374, 445, 285)"
,0.5,360.5,0,"(365, 384, 454, 295)"
,0.5,361.0,0,"(343, 390, 450, 282)"
,0.5,365.5,0,"(166, 544, 209, 501)"
,0.5,365.5,1,"(142, 352, 185, 309)"
,0.5,365.5,2,"(118, 642, 170, 590)"
,0.5,365.5,3,"(194, 449, 230, 413)"
,0.5,366.0,0,"(166, 544, 209, 501)"
,0.5,366.0,1,"(118, 642, 170, 590)"
,0.5,366.0,2,"(142, 352, 185, 309)"
,0.5,366.0,3,"(194, 449, 230, 413)"
,0.5,366.5,0,"(166, 544, 209, 501)"
,0.5,366.5,1,"(142, 352, 185, 309)"
,0.5,366.5,2,"(118, 642, 170, 590)"
,0.5,366.5,3,"(194, 449, 230, 413)"
,0.5,367.0,0,"(166, 544, 209, 501)"
,0.5,367.0,1,"(118, 642, 170, 590)"
,0.5,367.0,2,"(142, 352, 185, 309)"
,0.5,367.0,3,"(194, 449, 230, 413)"
,0.5,367.5,0,"(226, 265, 315, 175)"
,0.5,368.0,0,"(226, 255, 315, 165)"
,0.5,368.5,0,"(226, 265, 315, 175)"
,0.5,369.0,0,"(226, 265, 315, 175)"
,0.5,369.5,0,"(226, 255, 315, 165)"
,0.5,372.5,0,"(163, 557, 271, 450)"
,0.5,373.0,0,"(163, 557, 271, 450)"
,0.5,373.5,0,"(163, 557, 271, 450)"
,0.5,374.0,0,"(163, 557, 271, 450)"
,0.5,374.5,0,"(196, 560, 271, 486)"
,0.5,374.5,1,"(315, 723, 405, 633)"
,0.5,374.5,2,"(312, 419, 387, 345)"
,0.5,375.0,0,"(196, 560, 271, 486)"
,0.5,375.0,1,"(315, 723, 405, 633)"
,0.5,375.0,2,"(305, 424, 395, 335)"
,0.5,375.5,0,"(196, 560, 271, 486)"
,0.5,375.5,1,"(315, 723, 405, 633)"
,0.5,375.5,2,"(312, 419, 387, 345)"
,0.5,376.0,0,"(196, 560, 271, 486)"
,0.5,376.0,1,"(315, 723, 405, 633)"
,0.5,376.0,2,"(312, 419, 387, 345)"
,0.5,376.5,0,"(196, 560, 271, 486)"
,0.5,376.5,1,"(305, 424, 395, 335)"
,0.5,376.5,2,"(315, 723, 405, 633)"
,0.5,377.0,0,"(315, 723, 405, 633)"
,0.5,377.0,1,"(196, 560, 271, 486)"
,0.5,377.0,2,"(305, 424, 395, 335)"
,0.5,381.5,0,"(118, 660, 161, 616)"
,0.5,382.0,0,"(118, 660, 161, 616)"
,0.5,384.5,0,"(122, 335, 184, 273)"
,0.5,385.0,0,"(130, 331, 182, 279)"
,0.5,385.5,0,"(130, 337, 182, 285)"
,0.5,391.5,0,"(30, 594, 105, 519)"
,0.5,392.0,0,"(30, 594, 105, 519)"
,0.5,392.5,0,"(30, 594, 105, 519)"
,0.5,393.0,0,"(30, 594, 105, 519)"
,0.5,393.5,0,"(39, 584, 101, 522)"
,0.5,398.5,0,"(139, 366, 325, 180)"
,0.5,399.0,0,"(139, 345, 325, 159)"
,0.5,399.5,0,"(139, 345, 325, 159)"
,0.5,400.0,0,"(150, 322, 305, 167)"
,0.5,400.5,0,"(139, 324, 325, 139)"
,0.5,401.0,0,"(150, 322, 305, 167)"
,0.5,407.0,0,"(464, 936, 516, 884)"
,0.5,407.0,1,"(523, 335, 585, 273)"
,0.5,407.5,0,"(464, 936, 516, 884)"
,0.5,407.5,1,"(523, 335, 585, 273)"
,0.5,408.0,0,"(464, 936, 516, 884)"
,0.5,408.0,1,"(523, 335, 585, 273)"
,0.5,408.5,0,"(464, 936, 516, 884)"
,0.5,408.5,1,"(523, 335, 585, 273)"
,0.5,409.0,0,"(464, 936, 516, 884)"
,0.5,409.0,1,"(523, 335, 585, 273)"
,0.5,409.5,0,"(247, 546, 632, 161)"
,0.5,410.0,0,"(143, 553, 605, 91)"
,0.5,410.5,0,"(162, 546, 547, 161)"
,0.5,411.0,0,"(162, 546, 547, 161)"
,0.5,411.5,0,"(162, 546, 547, 161)"
,0.5,412.0,0,"(162, 546, 547, 161)"
,0.5,412.5,0,"(156, 460, 218, 398)"
,0.5,412.5,1,"(170, 722, 232, 660)"
,0.5,413.0,0,"(146, 478, 221, 403)"
,0.5,413.0,1,"(179, 776, 254, 701)"
,0.5,413.5,0,"(163, 453, 237, 378)"
,0.5,413.5,1,"(171, 801, 246, 726)"
,0.5,414.0,0,"(179, 444, 254, 370)"
,0.5,414.0,1,"(204, 801, 279, 726)"
,0.5,414.5,0,"(163, 461, 237, 386)"
,0.5,414.5,1,"(188, 809, 262, 735)"
,0.5,415.0,0,"(155, 469, 229, 395)"
,0.5,415.0,1,"(179, 801, 254, 726)"
,0.5,415.5,0,"(130, 436, 204, 361)"
,0.5,415.5,1,"(176, 792, 265, 703)"
,0.5,416.0,0,"(106, 434, 196, 344)"
,0.5,416.0,1,"(136, 802, 226, 713)"
,0.5,416.5,0,"(237, 536, 312, 461)"
,0.5,417.0,0,"(237, 536, 312, 461)"
,0.5,417.5,0,"(49, 726, 603, 171)"
,0.5,418.0,0,"(40, 656, 502, 194)"
,0.5,418.5,0,"(110, 664, 665, 110)"
,0.5,419.0,0,"(92, 553, 554, 91)"
,0.5,419.5,0,"(49, 664, 603, 110)"
,0.5,420.0,0,"(92, 656, 554, 194)"
,0.5,423.0,0,"(0, 1019, 576, 354)"
,0.5,423.5,0,"(0, 1019, 576, 354)"
,0.5,424.0,0,"(0, 1019, 576, 354)"
,0.5,424.5,0,"(0, 1019, 576, 354)"
,0.5,425.0,0,"(0, 1019, 576, 354)"
,0.5,425.5,0,"(0, 1019, 576, 354)"
,0.5,426.0,0,"(0, 1019, 576, 354)"
,0.5,426.5,0,"(0, 1019, 576, 354)"
,0.5,427.0,0,"(0, 1019, 576, 354)"
,0.5,427.5,0,"(0, 1019, 576, 354)"
,0.5,428.0,0,"(0, 1019, 576, 354)"
,0.5,428.5,0,"(0, 1019, 576, 354)"
,0.5,429.0,0,"(245, 682, 297, 631)"
,0.5,429.0,1,"(211, 909, 274, 847)"
,0.5,429.5,0,"(245, 682, 297, 631)"
,0.5,429.5,1,"(211, 909, 274, 847)"
,0.5,430.0,0,"(245, 682, 297, 631)"
,0.5,430.0,1,"(211, 909, 274, 847)"
,0.5,430.5,0,"(245, 682, 297, 631)"
,0.5,430.5,1,"(204, 917, 279, 842)"
,0.5,431.0,0,"(67, 311, 196, 182)"
,0.5,431.5,0,"(67, 311, 196, 182)"
,0.5,432.0,0,"(67, 311, 196, 182)"
,0.5,432.5,0,"(67, 325, 196, 196)"
,0.5,433.0,0,"(80, 342, 187, 235)"
,0.5,433.5,0,"(193, 682, 245, 631)"
,0.5,434.0,0,"(188, 682, 239, 631)"
,0.5,434.5,0,"(180, 684, 223, 640)"
,0.5,435.0,0,"(170, 688, 222, 636)"
,0.5,435.5,0,"(305, 414, 395, 325)"
,0.5,436.0,0,"(315, 414, 405, 325)"
,0.5,436.5,0,"(307, 426, 414, 318)"
,0.5,437.0,0,"(307, 426, 414, 318)"
,0.5,437.5,0,"(262, 602, 337, 527)"
,0.5,437.5,1,"(279, 303, 354, 229)"
,0.5,437.5,2,"(271, 469, 345, 395)"
,0.5,438.0,0,"(288, 328, 350, 266)"
,0.5,438.0,1,"(265, 593, 355, 504)"
,0.5,438.0,2,"(274, 467, 336, 405)"
,0.5,438.5,0,"(288, 328, 350, 266)"
,0.5,438.5,1,"(279, 594, 354, 519)"
,0.5,438.5,2,"(275, 484, 365, 394)"
,0.5,439.0,0,"(287, 337, 362, 262)"
,0.5,439.0,1,"(279, 610, 354, 536)"
,0.5,439.0,2,"(279, 486, 354, 411)"
,0.5,439.5,0,"(199, 410, 242, 367)"
,0.5,439.5,1,"(92, 617, 199, 509)"
,0.5,439.5,2,"(32, 775, 84, 723)"
,0.5,439.5,3,"(177, 888, 239, 826)"
,0.5,439.5,4,"(96, 282, 225, 153)"
,0.5,440.0,0,"(92, 617, 199, 509)"
,0.5,440.0,1,"(199, 410, 242, 367)"
,0.5,440.0,2,"(32, 775, 84, 723)"
,0.5,440.0,3,"(171, 892, 246, 818)"
,0.5,440.0,4,"(96, 282, 225, 153)"
,0.5,440.5,0,"(92, 617, 199, 509)"
,0.5,440.5,1,"(204, 410, 247, 367)"
,0.5,440.5,2,"(32, 780, 84, 728)"
,0.5,440.5,3,"(171, 892, 246, 818)"
,0.5,440.5,4,"(36, 708, 79, 664)"
,0.5,440.5,5,"(96, 282, 225, 153)"
,0.5,441.0,0,"(92, 617, 199, 509)"
,0.5,441.0,1,"(204, 410, 247, 367)"
,0.5,441.0,2,"(171, 892, 246, 818)"
,0.5,441.0,3,"(32, 786, 84, 734)"
,0.5,441.0,4,"(32, 711, 84, 659)"
,0.5,441.0,5,"(128, 999, 235, 892)"
,0.5,441.0,6,"(104, 270, 211, 163)"
,0.5,441.5,0,"(92, 617, 199, 509)"
,0.5,441.5,1,"(204, 415, 247, 371)"
,0.5,441.5,2,"(171, 892, 246, 818)"
,0.5,441.5,3,"(32, 786, 84, 734)"
,0.5,441.5,4,"(32, 711, 84, 659)"
,0.5,441.5,5,"(96, 282, 225, 153)"
,0.5,443.5,0,"(199, 515, 251, 463)"
,0.5,445.5,0,"(175, 540, 218, 496)"
,0.5,446.0,0,"(175, 535, 218, 491)"
,0.5,446.5,0,"(175, 535, 218, 491)"
,0.5,447.0,0,"(175, 535, 218, 491)"
,0.5,455.5,0,"(201, 675, 387, 489)"
,0.5,456.0,0,"(201, 675, 387, 489)"
,0.5,456.5,0,"(222, 634, 407, 448)"
,0.5,457.0,0,"(236, 580, 391, 425)"
,0.5,457.5,0,"(236, 580, 391, 425)"
,0.5,458.5,0,"(545, 942, 596, 890)"
,0.5,458.5,1,"(535, 727, 578, 684)"
,0.5,459.0,0,"(545, 942, 596, 890)"
,0.5,459.0,1,"(545, 199, 588, 156)"
,0.5,459.0,2,"(535, 727, 578, 684)"
,0.5,459.5,0,"(545, 942, 596, 890)"
,0.5,459.5,1,"(535, 727, 578, 684)"
,0.5,460.0,0,"(535, 727, 578, 684)"
,0.5,460.0,1,"(545, 942, 596, 890)"
,0.5,460.5,0,"(545, 942, 596, 890)"
,0.5,461.0,0,"(545, 942, 596, 890)"
,0.5,476.0,0,"(259, 653, 367, 545)"
,0.5,476.5,0,"(259, 653, 367, 545)"
,0.5,477.0,0,"(259, 653, 367, 545)"
,0.5,488.0,0,"(238, 295, 281, 252)"
,0.5,488.5,0,"(242, 295, 286, 252)"
,0.5,489.0,0,"(238, 295, 281, 252)"
,0.5,489.5,0,"(238, 295, 281, 252)"
,0.5,490.0,0,"(238, 295, 281, 252)"
,0.5,490.5,0,"(241, 598, 562, 277)"
,0.5,491.0,0,"(204, 632, 590, 247)"
,0.5,491.5,0,"(241, 633, 562, 312)"
,0.5,492.0,0,"(241, 633, 562, 312)"
,0.5,492.5,0,"(204, 632, 590, 247)"
,0.5,493.0,0,"(204, 632, 590, 247)"
,0.5,493.5,0,"(241, 598, 562, 277)"
,0.5,494.0,0,"(241, 633, 562, 312)"
,0.5,494.5,0,"(204, 675, 590, 290)"
,0.5,496.5,0,"(129, 550, 191, 487)"
,0.5,497.0,0,"(129, 550, 191, 487)"
,0.5,498.5,0,"(129, 563, 191, 501)"
,0.5,499.0,0,"(129, 563, 191, 501)"
,0.5,499.5,0,"(129, 563, 191, 501)"
,0.5,500.0,0,"(129, 557, 191, 494)"
,0.5,503.0,0,"(122, 563, 184, 501)"
,0.5,503.5,0,"(122, 570, 184, 508)"
,0.5,504.0,0,"(122, 570, 184, 508)"
,0.5,526.5,0,"(59, 798, 720, 132)"
,0.5,527.0,0,"(59, 872, 720, 206)"
,0.5,527.5,0,"(59, 798, 720, 132)"
,0.5,528.0,0,"(59, 798, 720, 132)"
,0.5,528.5,0,"(59, 798, 720, 132)"
,0.5,529.0,0,"(59, 798, 720, 132)"
,0.5,529.5,0,"(59, 872, 720, 206)"
,0.5,542.0,0,"(59, 798, 720, 132)"
,0.5,542.5,0,"(59, 798, 720, 132)"
,0.5,543.0,0,"(59, 798, 720, 132)"
,0.5,543.5,0,"(59, 798, 720, 132)"
,0.5,545.0,0,"(59, 798, 720, 132)"
,0.5,545.5,0,"(59, 798, 720, 132)"
,0.5,546.0,0,"(59, 872, 720, 206)"
,0.5,546.5,0,"(59, 872, 720, 206)"
,0.5,547.0,0,"(59, 798, 720, 132)"
,0.5,554.5,0,"(92, 553, 554, 91)"
,0.5,555.0,0,"(92, 553, 554, 91)"
,0.5,555.5,0,"(92, 553, 554, 91)"
,0.5,556.0,0,"(92, 553, 554, 91)"
,0.5,556.5,0,"(92, 553, 554, 91)"
,0.5,557.0,0,"(92, 553, 554, 91)"
,0.5,557.5,0,"(92, 502, 554, 40)"
,0.5,586.0,0,"(202, 356, 356, 201)"
,0.5,587.0,0,"(202, 356, 356, 201)"
,0.5,587.5,0,"(340, 483, 469, 354)"
,0.5,587.5,1,"(202, 356, 356, 201)"
,0.5,588.0,0,"(202, 356, 356, 201)"
,0.5,588.5,0,"(202, 339, 356, 184)"
,0.5,589.0,0,"(202, 339, 356, 184)"
,0.5,589.5,0,"(202, 356, 356, 201)"
,0.5,590.0,0,"(202, 339, 356, 184)"
,0.5,590.5,0,"(134, 919, 455, 598)"
,0.5,591.0,0,"(134, 919, 455, 598)"
,0.5,591.5,0,"(134, 919, 455, 598)"
,0.5,592.0,0,"(134, 919, 455, 598)"
,0.5,592.5,0,"(134, 919, 455, 598)"
,0.5,593.0,0,"(134, 919, 455, 598)"
,0.5,593.5,0,"(134, 919, 455, 598)"
,0.5,594.0,0,"(134, 919, 455, 598)"
,0.5,594.5,0,"(134, 919, 455, 598)"
,0.5,595.0,0,"(134, 919, 455, 598)"
,0.5,595.5,0,"(134, 919, 455, 598)"
,0.5,602.0,0,"(0, 788, 542, 233)"
,0.5,602.5,0,"(0, 872, 650, 206)"
,0.5,603.0,0,"(0, 849, 542, 295)"
,0.5,603.5,0,"(0, 849, 542, 295)"
,0.5,604.0,0,"(0, 849, 542, 295)"
,0.5,611.0,0,"(316, 1009, 539, 786)"
,0.5,611.5,0,"(291, 1024, 514, 811)"
,0.5,612.0,0,"(291, 1009, 514, 786)"
,0.5,613.0,0,"(268, 354, 397, 225)"
,0.5,613.5,0,"(341, 860, 563, 637)"
,0.5,620.0,0,"(134, 633, 455, 312)"
,0.5,620.5,0,"(134, 598, 455, 277)"
,0.5,621.0,0,"(134, 562, 455, 241)"
,0.5,621.5,0,"(76, 589, 461, 204)"
,0.5,622.0,0,"(134, 598, 455, 277)"
,0.5,622.5,0,"(134, 562, 455, 241)"
,0.5,623.0,0,"(134, 562, 455, 241)"
,0.5,623.5,0,"(134, 562, 455, 241)"
,0.5,624.0,0,"(134, 598, 455, 277)"
,0.5,631.0,0,"(142, 438, 409, 171)"
,0.5,631.5,0,"(142, 438, 409, 171)"
,0.5,632.0,0,"(142, 438, 409, 171)"
,0.5,632.5,0,"(112, 438, 379, 171)"
,0.5,633.0,0,"(112, 438, 379, 171)"
,0.5,633.5,0,"(142, 438, 409, 171)"
,0.5,634.0,0,"(112, 438, 379, 171)"
,0.5,634.5,0,"(99, 491, 420, 170)"
,0.5,642.0,0,"(225, 342, 288, 280)"
,0.5,642.5,0,"(225, 342, 288, 280)"
,0.5,643.5,0,"(218, 335, 281, 273)"
,0.5,645.0,0,"(0, 958, 720, 159)"
,0.5,656.5,0,"(0, 780, 692, 0)"
,0.5,657.0,0,"(0, 724, 650, 58)"
,0.5,657.5,0,"(0, 724, 650, 58)"
,0.5,679.0,0,"(0, 1016, 451, 553)"
,0.5,679.5,0,"(40, 1016, 502, 553)"
,0.5,680.0,0,"(0, 1016, 451, 553)"
,0.5,680.5,0,"(0, 1016, 451, 553)"
,0.5,681.0,0,"(0, 1016, 451, 553)"
,0.5,696.5,0,"(297, 810, 720, 348)"
,0.5,697.0,0,"(297, 810, 720, 348)"
,0.5,701.5,0,"(71, 869, 720, 70)"
,0.5,702.0,0,"(71, 869, 720, 70)"
,0.5,702.5,0,"(71, 869, 720, 70)"
,0.5,703.0,0,"(71, 869, 720, 70)"
,0.5,703.5,0,"(71, 869, 720, 70)"
,0.5,704.0,0,"(71, 869, 720, 70)"
,0.5,704.5,0,"(71, 869, 720, 70)"
,0.5,705.0,0,"(71, 869, 720, 70)"
,0.5,705.5,0,"(71, 869, 720, 70)"
,0.5,775.0,0,"(201, 675, 387, 489)"
,0.5,775.5,0,"(192, 712, 415, 489)"
,0.5,776.0,0,"(206, 776, 527, 455)"
,0.5,776.5,0,"(241, 776, 562, 455)"
,0.5,780.5,0,"(92, 707, 554, 245)"
,0.5,784.0,0,"(0, 964, 451, 502)"
,0.5,788.0,0,"(110, 784, 239, 655)"
,0.5,795.0,0,"(118, 347, 161, 304)"
,0.5,795.5,0,"(115, 356, 177, 294)"
,0.5,797.5,0,"(113, 354, 164, 302)"
,0.5,870.0,0,"(247, 375, 632, 0)"
,0.5,881.0,0,"(52, 617, 320, 349)"
,0.5,881.5,0,"(82, 527, 350, 260)"
,0.5,882.0,0,"(112, 409, 379, 141)"
,0.5,882.5,0,"(99, 491, 420, 170)"
,0.5,887.0,0,"(428, 696, 614, 510)"
,0.5,894.0,0,"(50, 741, 94, 698)"
,0.5,894.0,1,"(22, 909, 65, 866)"
,0.5,894.0,2,"(107, 440, 159, 389)"
,0.5,894.0,3,"(46, 221, 82, 185)"
,0.5,894.0,4,"(177, 584, 239, 522)"
,0.5,894.5,0,"(12, 900, 55, 856)"
,0.5,894.5,1,"(31, 736, 74, 693)"
,0.5,894.5,2,"(87, 467, 149, 405)"
,0.5,895.0,0,"(15, 907, 67, 855)"
,0.5,895.0,1,"(31, 727, 74, 684)"
,0.5,895.0,2,"(147, 250, 199, 199)"
,0.5,895.0,3,"(155, 602, 229, 527)"
,0.5,895.0,4,"(87, 467, 149, 405)"
,0.5,898.5,0,"(402, 927, 510, 820)"
,0.5,899.5,0,"(375, 404, 464, 315)"
